"LCSC Part#","MPN","Manufacturer","Availability","Minimum","Multiples","Product Detail","Package","Packaging","Number of Lines","Impedance @ Frequency","Tolerance","DC Resistance(DCR)","Current Rating","Operating Temperature"
"C3764392","BLM21SP471SH1D","muRata","500","5","5","https://www.lcsc.com/product-detail/C3764392.html","0805","Tape & Reel (TR)","1","470Ω@100MHz","±25%","50mΩ","2.5A","-55℃~+125℃"
"C3764403","BLM15AX221SZ1D","muRata","550","50","50","https://www.lcsc.com/product-detail/C3764403.html","0402","Tape & Reel (TR)","1","220Ω@100MHz","±25%","180mΩ","600mA","-55℃~+125℃"
"C3764407","BLE18PS080SN1D","muRata","2370","5","5","https://www.lcsc.com/product-detail/C3764407.html","0603","Tape & Reel (TR)","1","8.5Ω@100MHz","±25%","4mΩ","5A","-55℃~+125℃"
"C3764418","BLM15PE601SH1D","muRata","4180","20","20","https://www.lcsc.com/product-detail/C3764418.html","0402","Tape & Reel (TR)","1","600Ω@100MHz","±25%","400mΩ","700mA","-55℃~+125℃"
"C3764460","BLM21AG471BH1D","muRata","350","5","5","https://www.lcsc.com/product-detail/C3764460.html","0805","Tape & Reel (TR)","1","470Ω@100MHz","±25%","180mΩ","700mA","-55℃~+150℃"
"C3764469","BLM18SP221SZ1D","muRata","3045","5","5","https://www.lcsc.com/product-detail/C3764469.html","0603","Tape & Reel (TR)","1","220Ω@100MHz","±25%","40mΩ","2.8A","-55℃~+125℃"
"C3764477","BLM18SP221SN1D","muRata","4030","5","5","https://www.lcsc.com/product-detail/C3764477.html","0603","Tape & Reel (TR)","1","220Ω@100MHz","±25%","40mΩ","1.9A","-55℃~+125℃"
"C3764529","BLM15BD102SZ1D","muRata","7550","50","50","https://www.lcsc.com/product-detail/C3764529.html","0402","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","900mΩ","200mA","-55℃~+125℃"
"C5119332","MMZ1608R471ATD25","TDK","1170","10","10","https://www.lcsc.com/product-detail/C5119332.html","0603","Tape & Reel (TR)","1","470Ω@100MHz","±25%","300mΩ","500mA","-55℃~+125℃"
"C5143540","BLM21SP700SZ1D","muRata","2215","5","5","https://www.lcsc.com/product-detail/C5143540.html","0805","Tape & Reel (TR)","1","70Ω@100MHz","±25%","9mΩ","6A","-55℃~+125℃"
"C5331015","MPZ1005A151ET000","TDK","11260","20","20","https://www.lcsc.com/product-detail/C5331015.html","0402","Tape & Reel (TR)","1","150Ω@100MHz","±25%","180mΩ","800mA","-55℃~+125℃"
"C5374769","BLM18HE102SH1D","muRata","2750","5","5","https://www.lcsc.com/product-detail/C5374769.html","0603","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","350mΩ","600mA","-55℃~+125℃"
"C5374773","BLM21SP181SN1D","muRata","5125","5","5","https://www.lcsc.com/product-detail/C5374773.html","0805","Tape & Reel (TR)","1","180Ω@100MHz","±25%","20mΩ","4A","-55℃~+125℃"
"C5558001","BMC1JY0052AN","TE Connectivity","990","10","10","https://www.lcsc.com/product-detail/C5558001.html","0603","Tape & Reel (TR)","1","52Ω@100MHz","±25%","150mΩ","400mA","-55℃~+125℃"
"C5558745","BLM21SP331BH1D","muRata","4010","5","5","https://www.lcsc.com/product-detail/C5558745.html","0805","Tape & Reel (TR)","1","330Ω@100MHz","±25%","40mΩ","2.8A","-55℃~+150℃"
"C5578407","BLM21SP601BH1D","muRata","2730","5","5","https://www.lcsc.com/product-detail/C5578407.html","0805","Tape & Reel (TR)","1","600Ω@100MHz","±25%","60mΩ","2.3A","-55℃~+150℃"
"C5598068","BLM15HD601SH1D","muRata","3000","50","50","https://www.lcsc.com/product-detail/C5598068.html","0402","Tape & Reel (TR)","1","600Ω@100MHz","±25%","850mΩ","300mA","-55℃~+125℃"
"C5598104","BLM21SP700SN1D","muRata","3190","5","5","https://www.lcsc.com/product-detail/C5598104.html","0805","Tape & Reel (TR)","1","70Ω@100MHz","±25%","9mΩ","6A","-55℃~+125℃"
"C5657097","ILHB0603ER600V","VISHAY","3565","5","5","https://www.lcsc.com/product-detail/C5657097.html","0603","Tape & Reel (TR)","1","60Ω@100MHz","±25%","100mΩ","3A","-55℃~+125℃"
"C5954453","BMC1EY0070AN","TE Connectivity","2630","10","10","https://www.lcsc.com/product-detail/C5954453.html","0402","Tape & Reel (TR)","1","70Ω@100MHz","±25%","400mΩ","200mA","-55℃~+125℃"
"C6131963","BLM15PE331SH1D","muRata","9980","20","20","https://www.lcsc.com/product-detail/C6131963.html","0402","Tape & Reel (TR)","1","330Ω@100MHz","±25%","210mΩ","1A","-55℃~+125℃"
"C6131972","BLM21HE472SN1L","muRata","1430","5","5","https://www.lcsc.com/product-detail/C6131972.html","0805","Tape & Reel (TR)","1","4.7kΩ@100MHz","±25%","400mΩ","850mA","-55℃~+125℃"
"C6131973","BLM21HE802SN1L","muRata","650","5","5","https://www.lcsc.com/product-detail/C6131973.html","0805","Tape & Reel (TR)","1","8kΩ@100MHz","±25%","900mΩ","650mA","-55℃~+125℃"
"C6294426","MAF1005PAD120CT000","TDK","230","5","5","https://www.lcsc.com/product-detail/C6294426.html","0402","Tape & Reel (TR)","1","12Ω@900MHz","-","9mΩ","6A","-55℃~+125℃"
"C6491643","ABPY00201209601Y00","PULSE","230","5","5","https://www.lcsc.com/product-detail/C6491643.html","0805","Tape & Reel (TR)","1","600Ω@100MHz","±25%","100mΩ","2A","-55℃~+125℃"
"C6673658","MMZ1005F181ET000","TDK","9820","20","20","https://www.lcsc.com/product-detail/C6673658.html","0402","Tape & Reel (TR)","1","180Ω@100MHz","±25%","1.6Ω","200mA","-55℃~+125℃"
"C6750922","BBPY00201209221Y00","PULSE","2890","10","10","https://www.lcsc.com/product-detail/C6750922.html","0805","Tape & Reel (TR)","1","220Ω@100MHz","±25%","80mΩ","2A","-55℃~+125℃"
"C6752654","BLM21AG121SZ1D","muRata","3475","5","5","https://www.lcsc.com/product-detail/C6752654.html","0805","Tape & Reel (TR)","1","120Ω@100MHz","±25%","90mΩ","1A","-55℃~+125℃"
"C6752658","BLM21HE122BH1L","muRata","480","5","5","https://www.lcsc.com/product-detail/C6752658.html","0805","Tape & Reel (TR)","1","1.2kΩ@100MHz","±25%","110mΩ","-","-55℃~+150℃"
"C6868431","BBPY00160808600Y00","PULSE","380","20","20","https://www.lcsc.com/product-detail/C6868431.html","0603","Tape & Reel (TR)","1","60Ω@100MHz","±25%","40mΩ","3A","-55℃~+125℃"
"C6869200","BLM18BD152BH1D","muRata","2560","20","20","https://www.lcsc.com/product-detail/C6869200.html","0603","Tape & Reel (TR)","1","1.5kΩ@100MHz","±25%","1.2Ω","150mA","-55℃~+150℃"
"C6869202","BLM21HE601SH1L","muRata","2490","5","5","https://www.lcsc.com/product-detail/C6869202.html","0805","Tape & Reel (TR)","1","600Ω@100MHz","±25%","55mΩ","2.3A","-55℃~+125℃"
"C6869204","BLM21SP111BH1D","muRata","300","1","1","https://www.lcsc.com/product-detail/C6869204.html","0805","Tape & Reel (TR)","1","110Ω@100MHz","±25%","13mΩ","5A","-55℃~+150℃"
"C6968654","ILBB0805ER320V","VISHAY","3150","10","10","https://www.lcsc.com/product-detail/C6968654.html","0805","Tape & Reel (TR)","1","32Ω@100MHz","±25%","300mΩ","200mA","-55℃~+125℃"
"C7212526","KMZ1608YHR152BTD25","TDK","3050","5","5","https://www.lcsc.com/product-detail/C7212526.html","0603","Tape & Reel (TR)","1","1.5kΩ@100MHz","±25%","600mΩ","300mA","-55℃~+150℃"
"C7303942","MMZ1005D121ET000","TDK","9100","50","50","https://www.lcsc.com/product-detail/C7303942.html","0402","Tape & Reel (TR)","1","120Ω@100MHz","±25%","700mΩ","300mA","-55℃~+125℃"
"C7509786","BLM15PX121BH1D","muRata","1490","5","5","https://www.lcsc.com/product-detail/C7509786.html","0402","Tape & Reel (TR)","1","120Ω@100MHz","±25%","55mΩ","2A","-55℃~+150℃"
"C7509791","BLM15PX121SH1D","muRata","1165","5","5","https://www.lcsc.com/product-detail/C7509791.html","0402","Tape & Reel (TR)","1","120Ω@100MHz","±25%","55mΩ","2A","-55℃~+125℃"
"C7509800","BLM15PX221BH1D","muRata","9365","5","5","https://www.lcsc.com/product-detail/C7509800.html","0402","Tape & Reel (TR)","1","220Ω@100MHz","±25%","100mΩ","1.4A","-55℃~+150℃"
"C7509803","BLM15PX221SH1D","muRata","24425","5","5","https://www.lcsc.com/product-detail/C7509803.html","0402","Tape & Reel (TR)","1","220Ω@100MHz","±25%","100mΩ","1.4A","-55℃~+125℃"
"C7509827","BLM15PX600SH1D","muRata","320","5","5","https://www.lcsc.com/product-detail/C7509827.html","0402","Tape & Reel (TR)","1","60Ω@100MHz","±25%","32mΩ","2.5A","-55℃~+125℃"
"C7509833","BLM15PX601SH1D","muRata","10095","5","5","https://www.lcsc.com/product-detail/C7509833.html","0402","Tape & Reel (TR)","1","600Ω@100MHz","±25%","230mΩ","900mA","-55℃~+125℃"
"C23478986","BMC2AY0220AN","TE Connectivity","300","5","5","https://www.lcsc.com/product-detail/C23478986.html","0805","Bag-packed","-","-","±25%","-","-","-"
"C24089940","BMC2AY0300AG","TE Connectivity","290","5","5","https://www.lcsc.com/product-detail/C24089940.html","0805","Bag-packed","1","300Ω@100MHz","±25%","50mΩ","3A","-55℃~+125℃"
"C24500226","MH2029-300T","BOURNS","600","10","10","https://www.lcsc.com/product-detail/C24500226.html","0805","Tape & Reel (TR)","-","30Ω@100MHz","±25%","4mΩ","8.5A","-55℃~+125℃"
"C26836726","BBPY00100505121Y00","PULSE","4140","20","20","https://www.lcsc.com/product-detail/C26836726.html","0402","Tape & Reel (TR)","-","120Ω@100MHz","±25%","90mΩ","1.4A","-55℃~+125℃"
"C41519026","BLM21PG102SH1D","muRata","300","5","5","https://www.lcsc.com/product-detail/C41519026.html","0805","Tape & Reel (TR)","","","","","",""
"C41556732","BLM21PG601SN1D","muRata","990","5","5","https://www.lcsc.com/product-detail/C41556732.html","0805","Tape & Reel (TR)","1","600Ω@100MHz","±25%","140mΩ","1.4A","-55℃~+125℃"
"C41747050","BLM21PG601SH1D","muRata","425","5","5","https://www.lcsc.com/product-detail/C41747050.html","0805","Tape & Reel (TR)","","","","","",""
"C42271794","BLM21PG102SN1D","muRata","3750","10","10","https://www.lcsc.com/product-detail/C42271794.html","0805","Tape & Reel (TR)","1","1kΩ@100MHz","±25%","200mΩ","1.15A","-55℃~+125℃"
